,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent,Country,PopMale,PopFemale,PopTotal,DrugConsumingPopulation
1158,Europe,Western and Central Europe,Hungary,0.6,1.2,0.3,2019.0,18-64,ARQ,HHS,Ecstasy,,,HUN,0.6,,Europe,Hungary,4678595.0,5093202.0,9771799.0,16286331.666666668
1159,Europe,Western and Central Europe,Hungary,0.2,0.3,0.1,2019.0,18-64,ARQ,HHS,Opiates,,,HUN,,0.2,Europe,Hungary,4678595.0,5093202.0,9771799.0,48858995.0
1160,Europe,Western and Central Europe,Hungary,7.5,4.8,9.8,2019.0,18-64,ARQ,HHS,Tranquillizers and sedatives,,,HUN,,7.5,Europe,Hungary,4678595.0,5093202.0,9771799.0,1302906.5333333334
1161,Europe,Western and Central Europe,Hungary,1.53,2.46,0.81,2015.0,18-64,ARQ,HHS,Cannabis,,,HUN,,1.53,Europe,Hungary,4692537.0,5151712.0,9844250.0,6434150.326797386
1162,Europe,Western and Central Europe,Hungary,0.31,0.5,0.14,2015.0,18-64,ARQ,HHS,Cocaine,,,HUN,0.31,,Europe,Hungary,4692537.0,5151712.0,9844250.0,31755645.16129032
1163,Europe,Western and Central Europe,Hungary,0.45,0.82,0.13,2015.0,18-64,ARQ,HHS,Amphetamines,,,HUN,0.45,,Europe,Hungary,4692537.0,5151712.0,9844250.0,21876111.111111112
1164,Europe,Western and Central Europe,Hungary,0.88,0.99,0.81,2015.0,18-64,ARQ,HHS,Ecstasy,,,HUN,0.88,,Europe,Hungary,4692537.0,5151712.0,9844250.0,11186647.727272727
1165,Europe,Western and Central Europe,Hungary,0.13,0.17,0.0,2015.0,18-64,ARQ,HHS,Opiates,,,HUN,,0.13,Europe,Hungary,4692537.0,5151712.0,9844250.0,75725000.0
1166,Europe,Western and Central Europe,Hungary,9.52,6.07,12.29,2015.0,18-64,Government source,HHS,Tranquillizers and sedatives,,,HUN,,9.52,Europe,Hungary,4692537.0,5151712.0,9844250.0,1034059.8739495799
1167,Europe,Western and Central Europe,Hungary,2.3,,,2007.0,18-64,ARQ,HHS,Cannabis,1.7,2.9,HUN,,2.3,Europe,Hungary,4767784.0,5273394.0,10041171.0,4365726.521739131
1168,Europe,Western and Central Europe,Hungary,0.2,,,2007.0,18-64,ARQ,HHS,Cocaine,0.0,0.4,HUN,0.2,,Europe,Hungary,4767784.0,5273394.0,10041171.0,50205855.0
1169,Europe,Western and Central Europe,Hungary,0.5,,,2007.0,18-64,ARQ,HHS,Amphetamines,0.2,0.8,HUN,0.5,,Europe,Hungary,4767784.0,5273394.0,10041171.0,20082342.0
1170,Europe,Western and Central Europe,Hungary,0.5,,,2007.0,18-64,ARQ,HHS,Ecstasy,0.2,0.8,HUN,0.5,,Europe,Hungary,4767784.0,5273394.0,10041171.0,20082342.0
1171,Europe,Western and Central Europe,Hungary,13.1,,19.0,2007.0,18-64,ARQ,HHS,Tranquillizers and sedatives,,,HUN,,13.1,Europe,Hungary,4767784.0,5273394.0,10041171.0,766501.6030534351
1172,Europe,Western and Central Europe,Iceland,5.8,7.4,4.2,2017.0,18-64,ARQ,HHS,Cannabis,,,ISL,,5.8,Europe,Iceland,174436.0,169212.0,343641.0,59248.44827586207
1173,Europe,Western and Central Europe,Iceland,1.4,1.8,1.0,2017.0,18-64,ARQ,HHS,Amphetamines,,,ISL,1.4,,Europe,Iceland,174436.0,169212.0,343641.0,245457.85714285716
1174,Europe,Western and Central Europe,Iceland,6.6,,,2012.0,18-67,ARQ/Government,HHS,Cannabis,,,ISL,,6.6,Europe,Iceland,161041.0,159955.0,320988.0,48634.545454545456
1175,Europe,Western and Central Europe,Iceland,3.4,,,2011.0,15-64,ESPAD,SS,Cannabis,1.67,5.16,ISL,,3.4,Europe,Iceland,160329.0,158986.0,319308.0,93914.11764705883
1176,Europe,Western and Central Europe,Iceland,0.92,,,2011.0,15-64,ESPAD,SS,Cocaine,0.35,1.5,ISL,0.92,,Europe,Iceland,160329.0,158986.0,319308.0,347073.9130434783
1177,Europe,Western and Central Europe,Iceland,0.93,,,2011.0,15-64,ESPAD,SS,Amphetamines,0.29,1.57,ISL,0.93,,Europe,Iceland,160329.0,158986.0,319308.0,343341.93548387097
1178,Europe,Western and Central Europe,Iceland,0.58,,,2011.0,15-64,ESPAD,SS,Ecstasy,0.16,1.0,ISL,0.58,,Europe,Iceland,160329.0,158986.0,319308.0,550531.0344827586
1179,Europe,Western and Central Europe,Iceland,3.37,,,2007.0,15-64,ESPAD ,SS ,Cannabis,3.21,3.53,ISL,,3.37,Europe,Iceland,158886.0,152992.0,311859.0,92539.76261127596
1180,Europe,Western and Central Europe,Iceland,0.88,,,2007.0,15-64,ESPAD ,SS ,Cocaine,0.87,0.89,ISL,0.88,,Europe,Iceland,158886.0,152992.0,311859.0,354385.2272727273
1181,Europe,Western and Central Europe,Iceland,0.5,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,,,ISL,0.5,,Europe,Iceland,158886.0,152992.0,311859.0,623718.0
1182,Europe,Western and Central Europe,Ireland,7.1,9.9,4.4,2019.0,15-64,ARQ,HHS,Cannabis,,,IRL,,7.1,Europe,Ireland,2425143.0,2470882.0,4896021.0,689580.4225352113
1183,Europe,Western and Central Europe,Ireland,2.4,,,2019.0,15-64,ARQ/UNODC Estimate,HHS,Cocaine,2.3,2.5,IRL,2.4,,Europe,Ireland,2425143.0,2470882.0,4896021.0,2040008.75
1184,Europe,Western and Central Europe,Ireland,1.0,1.5,0.5,2019.0,15-64,ARQ,HHS,Amphetamines,,,IRL,1.0,,Europe,Ireland,2425143.0,2470882.0,4896021.0,4896021.0
1185,Europe,Western and Central Europe,Ireland,2.7,3.9,1.6,2019.0,15-64,ARQ,HHS,Ecstasy,,,IRL,2.7,,Europe,Ireland,2425143.0,2470882.0,4896021.0,1813341.111111111
1186,Europe,Western and Central Europe,Ireland,4.9,5.0,4.8,2019.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IRL,,4.9,Europe,Ireland,2425143.0,2470882.0,4896021.0,999187.9591836734
1187,Europe,Western and Central Europe,Ireland,7.7,11.2,4.3,2015.0,15-64,ARQ,HHS,Cannabis,,,IRL,,7.7,Europe,Ireland,2308041.0,2357722.0,4665764.0,605943.3766233766
1188,Europe,Western and Central Europe,Ireland,1.5,2.6,0.5,2015.0,15-64,ARQ,HHS,Cocaine,,,IRL,1.5,,Europe,Ireland,2308041.0,2357722.0,4665764.0,3110509.3333333335
1189,Europe,Western and Central Europe,Ireland,0.3,0.5,0.1,2015.0,15-64,ARQ,HHS,Amphetamines,,,IRL,0.3,,Europe,Ireland,2308041.0,2357722.0,4665764.0,15552546.666666668
1190,Europe,Western and Central Europe,Ireland,2.1,3.1,1.1,2015.0,15-64,ARQ,HHS,Ecstasy,,,IRL,2.1,,Europe,Ireland,2308041.0,2357722.0,4665764.0,2221792.380952381
1191,Europe,Western and Central Europe,Ireland,6.1,4.4,7.7,2015.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IRL,,6.1,Europe,Ireland,2308041.0,2357722.0,4665764.0,764879.3442622952
1192,Europe,Western and Central Europe,Ireland,6.0,9.1,2.9,2011.0,15-64,ARQ,HHS,Cannabis,,,IRL,,6.0,Europe,Ireland,2253722.0,2290786.0,4544504.0,757417.3333333334
1193,Europe,Western and Central Europe,Ireland,1.5,2.3,0.7,2011.0,15-64,ARQ,HHS,Cocaine,,,IRL,1.5,,Europe,Ireland,2253722.0,2290786.0,4544504.0,3029669.3333333335
1194,Europe,Western and Central Europe,Ireland,0.4,0.4,0.4,2011.0,15-64,ARQ,HHS,Amphetamines,,,IRL,0.4,,Europe,Ireland,2253722.0,2290786.0,4544504.0,11361260.0
1195,Europe,Western and Central Europe,Ireland,0.5,0.6,0.3,2011.0,15-64,ARQ,HHS,Ecstasy,,,IRL,0.5,,Europe,Ireland,2253722.0,2290786.0,4544504.0,9089008.0
1196,Europe,Western and Central Europe,Ireland,6.3,,,2007.0,15-64,Government source ,HHS ,Cannabis,,,IRL,,6.3,Europe,Ireland,2180205.0,2179635.0,4359841.0,692038.253968254
1197,Europe,Western and Central Europe,Ireland,1.7,,,2007.0,15-64,Government source ,HHS ,Cocaine,,,IRL,1.7,,Europe,Ireland,2180205.0,2179635.0,4359841.0,2564612.3529411764
1198,Europe,Western and Central Europe,Ireland,0.4,,,2007.0,15-64,Government source ,HHS ,Amphetamines,,,IRL,0.4,,Europe,Ireland,2180205.0,2179635.0,4359841.0,10899602.5
1199,Europe,Western and Central Europe,Ireland,1.2,,,2007.0,15-64,Government source ,,Ecstasy,,,IRL,1.2,,Europe,Ireland,2180205.0,2179635.0,4359841.0,3633200.8333333335
1200,Europe,Western and Central Europe,Italy,10.21,12.6,7.83,2017.0,15-64,ARQ,HHS,Cannabis,,,ITA,,10.21,Europe,Italy,29168008.0,30836028.0,60004026.0,5876985.896180215
1201,Europe,Western and Central Europe,Italy,1.21,1.46,0.95,2017.0,15-64,ARQ,HHS,Cocaine,,,ITA,1.21,,Europe,Italy,29168008.0,30836028.0,60004026.0,49590104.13223141
1202,Europe,Western and Central Europe,Italy,0.6,0.8,0.4,2017.0,15-64,ARQ,HHS,Amphetamines,,,ITA,0.6,,Europe,Italy,29168008.0,30836028.0,60004026.0,100006710.0
1203,Europe,Western and Central Europe,Italy,0.35,0.45,0.26,2017.0,15-64,ARQ,HHS,Ecstasy,,,ITA,0.35,,Europe,Italy,29168008.0,30836028.0,60004026.0,171440074.2857143
1204,Europe,Western and Central Europe,Italy,0.79,,,2017.0,15-64,UNODC Estimate,HHS/I,Opioids,0.57,1.02,ITA,,0.79,Europe,Italy,29168008.0,30836028.0,60004026.0,75954463.29113923
1205,Europe,Western and Central Europe,Italy,0.57,,,2017.0,15-64,UNODC Estimate/ARQ,I,Opiates,,,ITA,,0.57,Europe,Italy,29168008.0,30836028.0,60004026.0,105270221.05263159
1206,Europe,Western and Central Europe,Italy,0.45,0.6,0.31,2017.0,15-64,Government source,HHS,Prescription opioids,,,ITA,,0.45,Europe,Italy,29168008.0,30836028.0,60004026.0,133342280.0
1207,Europe,Western and Central Europe,Italy,9.2,11.9,6.6,2013.0,15-64,ARQ,HHS,Cannabis,,,ITA,,9.2,Europe,Italy,29215592.0,31097014.0,60312599.0,6555717.282608696
1208,Europe,Western and Central Europe,Italy,1.1,1.4,0.7,2013.0,15-64,ARQ,HHS,Cocaine,,,ITA,1.1,,Europe,Italy,29215592.0,31097014.0,60312599.0,54829635.45454545
1209,Europe,Western and Central Europe,Italy,0.2,0.3,0.1,2013.0,15-64,ARQ,HHS,Amphetamines,,,ITA,0.2,,Europe,Italy,29215592.0,31097014.0,60312599.0,301562995.0
1210,Europe,Western and Central Europe,Italy,0.4,0.6,0.3,2013.0,15-64,ARQ,HHS,Ecstasy,,,ITA,0.4,,Europe,Italy,29215592.0,31097014.0,60312599.0,150781497.5
1211,Europe,Western and Central Europe,Italy,0.8,1.1,0.6,2013.0,15-64,ARQ,HHS,Opioids,,,ITA,,0.8,Europe,Italy,29215592.0,31097014.0,60312599.0,75390748.75
1212,Europe,Western and Central Europe,Italy,0.8,1.1,0.6,2013.0,15-64,Government source,HHS,Opiates,,,ITA,,0.8,Europe,Italy,29215592.0,31097014.0,60312599.0,75390748.75
1213,Europe,Western and Central Europe,Italy,0.7,0.9,0.4,2013.0,15-64,ARQ,HHS,Prescription opioids,,,ITA,,0.7,Europe,Italy,29215592.0,31097014.0,60312599.0,86160855.71428572
1214,Europe,Western and Central Europe,Italy,13.8,10.4,17.1,2013.0,15-64,Government source,HHS,Tranquillizers and sedatives,,,ITA,,13.8,Europe,Italy,29215592.0,31097014.0,60312599.0,4370478.188405797
1215,Europe,Western and Central Europe,Italy,4.0,5.19,3.0,2012.0,15-64,ARQ,HHS,Cannabis,,,ITA,,4.0,Europe,Italy,29138299.0,31051854.0,60190150.0,15047537.5
1216,Europe,Western and Central Europe,Italy,0.6,1.01,0.25,2012.0,15-64,ARQ,HHS,Cocaine,,,ITA,0.6,,Europe,Italy,29138299.0,31051854.0,60190150.0,100316916.66666667
1217,Europe,Western and Central Europe,Italy,0.09,0.09,0.09,2012.0,15-64,ARQ,HHS,Amphetamines,,,ITA,0.09,,Europe,Italy,29138299.0,31051854.0,60190150.0,668779444.4444444
1218,Europe,Western and Central Europe,Italy,0.06,0.11,0.02,2012.0,15-64,ARQ,HHS,Ecstasy,,,ITA,0.06,,Europe,Italy,29138299.0,31051854.0,60190150.0,1003169166.6666667
1219,Europe,Western and Central Europe,Italy,3.85,2.94,4.63,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ITA,,3.85,Europe,Italy,29138299.0,31051854.0,60190150.0,15633805.194805194
1220,Europe,Western and Central Europe,Italy,14.6,,,2008.0,15-64,Government source,HHS,Cannabis,,,ITA,,14.6,Europe,Italy,28683239.0,30540987.0,59224227.0,4056453.9041095893
1221,Europe,Western and Central Europe,Italy,2.1,,,2008.0,15-64,EMCDDA,HHS,Cocaine,,,ITA,2.1,,Europe,Italy,28683239.0,30540987.0,59224227.0,28202012.857142854
1222,Europe,Western and Central Europe,Italy,0.4,,,2008.0,15-64,EMCDDA,HHS,Amphetamines,,,ITA,0.4,,Europe,Italy,28683239.0,30540987.0,59224227.0,148060567.5
1223,Europe,Western and Central Europe,Italy,0.66,,,2008.0,15-64,ARQ,HHS,Ecstasy,0.7,0.7,ITA,0.66,,Europe,Italy,28683239.0,30540987.0,59224227.0,89733677.27272727
1224,Europe,Western and Central Europe,Italy,11.2,,,2005.0,15-65,EMCDDA ,HHS ,Cannabis,,,ITA,,11.2,Europe,Italy,28197569.0,30002314.0,58199874.0,5196417.321428572
1225,Europe,Western and Central Europe,Italy,2.1,,,2005.0,15-64,EMCDDA ,HHS ,Cocaine,,,ITA,2.1,,Europe,Italy,28197569.0,30002314.0,58199874.0,27714225.714285713
1226,Europe,Western and Central Europe,Italy,0.4,,,2005.0,15-64,EMCDDA ,HHS ,Amphetamines,,,ITA,0.4,,Europe,Italy,28197569.0,30002314.0,58199874.0,145499685.0
1227,Europe,Western and Central Europe,Italy,0.5,,,2005.0,15-64,EMCDDA ,HHS ,Ecstasy,,,ITA,0.5,,Europe,Italy,28197569.0,30002314.0,58199874.0,116399748.0
1228,Europe,Western and Central Europe,Latvia,3.9,6.1,1.8,2020.0,15-64,ARQ,HHS,Cannabis,,,LVA,,3.9,Europe,Latvia,877110.0,1019942.0,1897057.0,486424.8717948718
1229,Europe,Western and Central Europe,Latvia,1.3,1.7,0.9,2020.0,15-64,ARQ,HHS,Cocaine,,,LVA,1.3,,Europe,Latvia,877110.0,1019942.0,1897057.0,1459274.6153846153
1230,Europe,Western and Central Europe,Latvia,0.6,0.8,0.4,2020.0,15-64,ARQ,HHS,Amphetamines,,,LVA,0.6,,Europe,Latvia,877110.0,1019942.0,1897057.0,3161761.666666667
1231,Europe,Western and Central Europe,Latvia,0.7,0.9,0.5,2020.0,15-64,ARQ,HHS,Ecstasy,,,LVA,0.7,,Europe,Latvia,877110.0,1019942.0,1897057.0,2710081.4285714286
1232,Europe,Western and Central Europe,Latvia,4.9,3.4,6.4,2020.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA,,4.9,Europe,Latvia,877110.0,1019942.0,1897057.0,387154.48979591834
1233,Europe,Western and Central Europe,Latvia,4.2,6.9,1.7,2015.0,15-64,ARQ,HHS,Cannabis,,,LVA,,4.2,Europe,Latvia,912632.0,1079343.0,1991951.0,474274.0476190476
1234,Europe,Western and Central Europe,Latvia,0.5,0.8,0.3,2015.0,15-64,ARQ,HHS,Cocaine,,,LVA,0.5,,Europe,Latvia,912632.0,1079343.0,1991951.0,3983902.0
1235,Europe,Western and Central Europe,Latvia,0.3,0.5,0.2,2015.0,15-64,ARQ,HHS,Amphetamines,,,LVA,0.3,,Europe,Latvia,912632.0,1079343.0,1991951.0,6639836.666666667
1236,Europe,Western and Central Europe,Latvia,0.3,0.5,0.2,2015.0,15-64,ARQ,HHS,Ecstasy,,,LVA,0.3,,Europe,Latvia,912632.0,1079343.0,1991951.0,6639836.666666667
1237,Europe,Western and Central Europe,Latvia,0.5,0.9,0.2,2015.0,15-64,ARQ,HHS,Opioids,,,LVA,,0.5,Europe,Latvia,912632.0,1079343.0,1991951.0,3983902.0
1238,Europe,Western and Central Europe,Latvia,4.0,5.7,2.4,2011.0,15-64,ARQ,HHS,Cannabis,,,LVA,,4.0,Europe,Latvia,946791.0,1130180.0,2076974.0,519243.5
1239,Europe,Western and Central Europe,Latvia,0.2,0.4,0.1,2011.0,15-64,ARQ,HHS,Cocaine,,,LVA,0.2,,Europe,Latvia,946791.0,1130180.0,2076974.0,10384870.0
1240,Europe,Western and Central Europe,Latvia,0.3,0.5,0.1,2011.0,15-64,ARQ,HHS,Amphetamines,,,LVA,0.3,,Europe,Latvia,946791.0,1130180.0,2076974.0,6923246.666666667
1241,Europe,Western and Central Europe,Latvia,0.4,0.6,0.1,2011.0,15-64,ARQ,HHS,Ecstasy,,,LVA,0.4,,Europe,Latvia,946791.0,1130180.0,2076974.0,5192435.0
1242,Europe,Western and Central Europe,Latvia,7.2,4.3,10.0,2011.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA,,7.2,Europe,Latvia,946791.0,1130180.0,2076974.0,288468.6111111111
1243,Europe,Western and Central Europe,Latvia,4.9,,,2007.0,15-64,ARQ ,,Cannabis,,,LVA,,4.9,Europe,Latvia,990724.0,1185337.0,2176059.0,444093.67346938775
1244,Europe,Western and Central Europe,Latvia,0.5,,,2007.0,15-64,ARQ ,HHS ,Cocaine,,,LVA,0.5,,Europe,Latvia,990724.0,1185337.0,2176059.0,4352118.0
1245,Europe,Western and Central Europe,Latvia,0.9,,,2007.0,15-64,ARQ ,,Amphetamines,,,LVA,0.9,,Europe,Latvia,990724.0,1185337.0,2176059.0,2417843.3333333335
1246,Europe,Western and Central Europe,Latvia,1.5,,,2007.0,15-64,ARQ ,,Ecstasy,,,LVA,1.5,,Europe,Latvia,990724.0,1185337.0,2176059.0,1450706.0
1247,Europe,Western and Central Europe,Latvia,6.5,5.1,7.8,2007.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA,,6.5,Europe,Latvia,990724.0,1185337.0,2176059.0,334778.3076923077
1248,Europe,Western and Central Europe,Lithuania,2.7,4.6,1.0,2016.0,15-64,ARQ,HHS,Cannabis,,,LTU,,2.7,Europe,Lithuania,1361235.9999999998,1572446.0,2933676.0,1086546.6666666665
1249,Europe,Western and Central Europe,Lithuania,0.1,0.3,0.04,2016.0,15-64,ARQ,HHS,Cocaine,,,LTU,0.1,,Europe,Lithuania,1361235.9999999998,1572446.0,2933676.0,29336760.0
1250,Europe,Western and Central Europe,Lithuania,0.3,0.6,0.04,2016.0,15-64,ARQ,HHS,Amphetamines,,,LTU,0.3,,Europe,Lithuania,1361235.9999999998,1572446.0,2933676.0,9778920.0
1251,Europe,Western and Central Europe,Lithuania,0.4,0.6,0.2,2016.0,15-64,ARQ,HHS,Ecstasy,,,LTU,0.4,,Europe,Lithuania,1361235.9999999998,1572446.0,2933676.0,7334190.0
1252,Europe,Western and Central Europe,Lithuania,0.39,,,2016.0,15-64,EMCDDA,I,Opioids,0.27,0.65,LTU,,0.39,Europe,Lithuania,1361235.9999999998,1572446.0,2933676.0,7522246.153846154
1253,Europe,Western and Central Europe,Lithuania,13.4,7.7,18.7,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,13.4,Europe,Lithuania,1361235.9999999998,1572446.0,2933676.0,218931.0447761194
1254,Europe,Western and Central Europe,Lithuania,2.3,3.6,1.0,2012.0,15-64,ARQ,HHS,Cannabis,,,LTU,,2.3,Europe,Lithuania,1410692.0,1652655.0,3063340.0,1331886.9565217393
1255,Europe,Western and Central Europe,Lithuania,0.2,0.3,0.0,2012.0,15-64,ARQ,HHS,Cocaine,,,LTU,0.2,,Europe,Lithuania,1410692.0,1652655.0,3063340.0,15316700.0
1256,Europe,Western and Central Europe,Lithuania,0.2,0.5,0.0,2012.0,15-64,ARQ,HHS,Amphetamines,,,LTU,0.2,,Europe,Lithuania,1410692.0,1652655.0,3063340.0,15316700.0
1257,Europe,Western and Central Europe,Lithuania,0.2,0.2,0.1,2012.0,15-64,ARQ,HHS,Ecstasy,,,LTU,0.2,,Europe,Lithuania,1410692.0,1652655.0,3063340.0,15316700.0
1258,Europe,Western and Central Europe,Lithuania,11.1,6.5,15.5,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,11.1,Europe,Lithuania,1410692.0,1652655.0,3063340.0,275976.57657657657
1259,Europe,Western and Central Europe,Lithuania,5.6,,,2008.0,15-64,ARQ,HHS,Cannabis,,,LTU,,5.6,Europe,Lithuania,1481534.0,1742849.0,3224384.0,575782.8571428572
1260,Europe,Western and Central Europe,Lithuania,0.2,,,2008.0,15-64,ARQ,HHS,Cocaine,,,LTU,0.2,,Europe,Lithuania,1481534.0,1742849.0,3224384.0,16121920.0
1261,Europe,Western and Central Europe,Lithuania,0.7,,,2008.0,15-64,ARQ,HHS,Amphetamines,,,LTU,0.7,,Europe,Lithuania,1481534.0,1742849.0,3224384.0,4606262.857142857
1262,Europe,Western and Central Europe,Lithuania,1.0,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,LTU,1.0,,Europe,Lithuania,1481534.0,1742849.0,3224384.0,3224384.0
1263,Europe,Western and Central Europe,Lithuania,11.85,7.5,15.6,2008.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,11.85,Europe,Lithuania,1481534.0,1742849.0,3224384.0,272099.91561181436
1264,Europe,Western and Central Europe,Lithuania,2.2,,,2004.0,15-64,ARQ ,,Cannabis,,,LTU,,2.2,Europe,Lithuania,1580763.0,1841835.0,3422593.0,1555724.0909090908
1265,Europe,Western and Central Europe,Lithuania,0.3,,,2004.0,15-64,ARQ ,,Cocaine,,,LTU,0.3,,Europe,Lithuania,1580763.0,1841835.0,3422593.0,11408643.333333334
1266,Europe,Western and Central Europe,Lithuania,0.3,,,2004.0,15-64,ARQ ,HHS ,Amphetamines,,,LTU,0.3,,Europe,Lithuania,1580763.0,1841835.0,3422593.0,11408643.333333334
1267,Europe,Western and Central Europe,Lithuania,0.4,,,2004.0,15-64,ARQ ,HHS ,Ecstasy,,,LTU,0.4,,Europe,Lithuania,1580763.0,1841835.0,3422593.0,8556482.5
1268,Europe,Western and Central Europe,Lithuania,11.2,7.3,14.8,2004.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,11.2,Europe,Lithuania,1580763.0,1841835.0,3422593.0,305588.66071428574
1269,Europe,Western and Central Europe,Luxembourg,5.4,7.0,4.0,2019.0,15-64,ARQ,HHS,Cannabis,,,LUX,,5.4,Europe,Luxembourg,311833.0,308148.0,619981.0,114811.29629629629
1270,Europe,Western and Central Europe,Luxembourg,0.5,0.7,0.3,2019.0,15-64,ARQ,HHS,Cocaine,,,LUX,0.5,,Europe,Luxembourg,311833.0,308148.0,619981.0,1239962.0
1271,Europe,Western and Central Europe,Luxembourg,0.15,,,2019.0,15-64,ARQ/UNODC Estimate,HHS,Amphetamines,0.1,0.2,LUX,0.15,,Europe,Luxembourg,311833.0,308148.0,619981.0,4133206.666666667
1272,Europe,Western and Central Europe,Luxembourg,0.3,0.4,0.2,2019.0,15-64,ARQ,HHS,Ecstasy,,,LUX,0.3,,Europe,Luxembourg,311833.0,308148.0,619981.0,2066603.3333333335
1273,Europe,Western and Central Europe,Luxembourg,4.9,6.6,3.5,2014.0,15-64,ARQ/EMCDDA,HHS,Cannabis,,,LUX,,4.9,Europe,Luxembourg,278496.0,277589.0,556075.0,113484.693877551
1274,Europe,Western and Central Europe,Luxembourg,0.4,,,2014.0,15-64,ARQ/Government source,HHS,Cocaine,,,LUX,0.4,,Europe,Luxembourg,278496.0,277589.0,556075.0,1390187.5
1275,Europe,Western and Central Europe,Luxembourg,0.06,,,2014.0,15-64,ARQ/Government source,HHS,Amphetamines,,,LUX,0.06,,Europe,Luxembourg,278496.0,277589.0,556075.0,9267916.666666668
1276,Europe,Western and Central Europe,Luxembourg,0.2,,,2014.0,15-64,Government source,HHS,Ecstasy,,,LUX,0.2,,Europe,Luxembourg,278496.0,277589.0,556075.0,2780375.0
1277,Europe,Western and Central Europe,Luxembourg,5.2,,,2010.0,15-64,ARQ,SS,Cannabis,3.2,7.1,LUX,,5.2,Europe,Luxembourg,252239.0,254848.0,507075.0,97514.42307692308
1278,Europe,Western and Central Europe,Luxembourg,1.04,,,2010.0,15-64,ARQ,SS,Cocaine,0.3,1.8,LUX,1.04,,Europe,Luxembourg,252239.0,254848.0,507075.0,487572.1153846154
1279,Europe,Western and Central Europe,Luxembourg,0.73,,,2010.0,15-64,ARQ,SS,Amphetamines,0.21,1.25,LUX,0.73,,Europe,Luxembourg,252239.0,254848.0,507075.0,694623.287671233
1280,Europe,Western and Central Europe,Luxembourg,0.48,,,2010.0,15-64,ARQ,SS,Ecstasy,0.11,0.86,LUX,0.48,,Europe,Luxembourg,252239.0,254848.0,507075.0,1056406.25
1281,Europe,Western and Central Europe,Luxembourg,6.6,,,2006.0,15-64,ARQ,SS,Cannabis,4.5,8.66,LUX,,6.6,Europe,Luxembourg,234027.0,238390.0,472402.0,71576.06060606061
1282,Europe,Western and Central Europe,Luxembourg,0.98,,,2006.0,15-64,ARQ,SS,Amphetamines,0.35,1.61,LUX,0.98,,Europe,Luxembourg,234027.0,238390.0,472402.0,482042.85714285716
1283,Europe,Western and Central Europe,Luxembourg,0.71,,,2006.0,15-64,ARQ,SS,Ecstasy,0.23,1.2,LUX,0.71,,Europe,Luxembourg,234027.0,238390.0,472402.0,665354.9295774648
1284,Europe,Western and Central Europe,Luxembourg,7.6,,,2003.0,15-64,UNODC Estimate ,,Cannabis,,,LUX,,7.6,Europe,Luxembourg,222854.0,228512.0,451351.0,59388.28947368421
1285,Europe,Western and Central Europe,Luxembourg,0.9,,,2003.0,15-64,UNODC Estimate,,Cocaine,,,LUX,0.9,,Europe,Luxembourg,222854.0,228512.0,451351.0,501501.1111111111
1286,Europe,Western and Central Europe,Malta,0.9,,,2013.0,15-64,ARQ,HHS,Cannabis,,,MLT,,0.9,Europe,Malta,219161.0,218386.0,437531.0,486145.55555555556
1287,Europe,Western and Central Europe,Malta,0.5,,,2013.0,15-64,ARQ,HHS,Cocaine,,,MLT,0.5,,Europe,Malta,219161.0,218386.0,437531.0,875062.0
1288,Europe,Western and Central Europe,Malta,0.0,,,2013.0,15-64,ARQ,HHS,Amphetamines,,,MLT,0.0,,Europe,Malta,219161.0,218386.0,437531.0,inf
1289,Europe,Western and Central Europe,Malta,0.0,,,2013.0,15-64,ARQ,HHS,Ecstasy,,,MLT,0.0,,Europe,Malta,219161.0,218386.0,437531.0,inf
1290,Europe,Western and Central Europe,Malta,3.1,,,2011.0,15-64,ESPAD,SS,Cannabis,1.39,4.82,MLT,,3.1,Europe,Malta,210837.0,212749.0,423577.0,136637.74193548388
1291,Europe,Western and Central Europe,Malta,1.78,,,2011.0,15-64,ESPAD,SS,Cocaine,0.69,2.86,MLT,1.78,,Europe,Malta,210837.0,212749.0,423577.0,237964.60674157302
1292,Europe,Western and Central Europe,Malta,0.93,,,2011.0,15-64,ESPAD,SS,Amphetamines,0.29,1.57,MLT,0.93,,Europe,Malta,210837.0,212749.0,423577.0,455459.1397849462
1293,Europe,Western and Central Europe,Malta,0.86,,,2011.0,15-64,ESPAD,SS,Ecstasy,0.31,1.4,MLT,0.86,,Europe,Malta,210837.0,212749.0,423577.0,492531.3953488372
