,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent,Country,PopMale,PopFemale,PopTotal,DrugConsumingPopulation
855,Europe,South-Eastern Europe,Montenegro,0.23,,,2008.0,15-64,ESPAD ,SS ,Cannabis,,,MNE,,0.23,Europe,Montenegro,307143.0,324341.0,631475.0,1452.3925
856,Europe,South-Eastern Europe,Montenegro,0.77,,,2008.0,15-64,ESPAD ,SS ,Cocaine,0.01,1.71,MNE,0.77,,Europe,Montenegro,307143.0,324341.0,631475.0,4862.3575
857,Europe,South-Eastern Europe,Montenegro,0.45,,,2008.0,15-64,ESPAD ,SS ,Ecstasy,0.12,1.47,MNE,0.45,,Europe,Montenegro,307143.0,324341.0,631475.0,2841.6375
858,Europe,South-Eastern Europe,North Macedonia,6.6,8.3,4.0,2017.0,15-64,ARQ,HHS,Cannabis,,,MKD,,6.6,Europe,North Macedonia,1053845.0,1058143.0,2111982.0,139390.812
859,Europe,South-Eastern Europe,North Macedonia,0.81,1.2,0.4,2017.0,15-64,ARQ,HHS,Cocaine,,,MKD,0.81,,Europe,North Macedonia,1053845.0,1058143.0,2111982.0,17107.054200000002
860,Europe,South-Eastern Europe,North Macedonia,0.06,0.08,0.04,2017.0,15-64,ARQ,HHS,Amphetamines,,,MKD,0.06,,Europe,North Macedonia,1053845.0,1058143.0,2111982.0,1267.1892
861,Europe,South-Eastern Europe,North Macedonia,0.8,1.2,0.4,2017.0,15-64,ARQ,HHS,Ecstasy,,,MKD,0.8,,Europe,North Macedonia,1053845.0,1058143.0,2111982.0,16895.856
862,Europe,South-Eastern Europe,North Macedonia,1.13,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Cannabis,0.68,1.58,MKD,,1.13,Europe,North Macedonia,1052227.0,1055740.0,2107965.0,23820.004499999995
863,Europe,South-Eastern Europe,North Macedonia,0.34,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Cocaine,0.03,0.65,MKD,0.34,,Europe,North Macedonia,1052227.0,1055740.0,2107965.0,7167.081000000001
864,Europe,South-Eastern Europe,North Macedonia,0.33,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Amphetamines,0.14,0.53,MKD,0.33,,Europe,North Macedonia,1052227.0,1055740.0,2107965.0,6956.284500000001
865,Europe,South-Eastern Europe,North Macedonia,0.63,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Ecstasy,0.12,1.14,MKD,0.63,,Europe,North Macedonia,1052227.0,1055740.0,2107965.0,13280.1795
866,Europe,South-Eastern Europe,North Macedonia,0.63,,,2008.0,15-64,ESPAD,SS,Cannabis,0.46,2.38,MKD,,0.63,Europe,North Macedonia,1043020.0,1043211.0,2086228.0,13143.2364
867,Europe,South-Eastern Europe,North Macedonia,0.75,,,2008.0,15-64,ESPAD,SS,Ecstasy,0.2,1.82,MKD,0.75,,Europe,North Macedonia,1043020.0,1043211.0,2086228.0,15646.71
868,Europe,South-Eastern Europe,North Macedonia,10.0,,70.0,2008.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MKD,,10.0,Europe,North Macedonia,1043020.0,1043211.0,2086228.0,208622.8
869,Europe,South-Eastern Europe,Romania,3.5,4.8,2.1,2019.0,15-64,ARQ,HHS,Cannabis,,,ROU,,3.5,Europe,Romania,9450890.0,10073321.0,19524212.0,683347.42
870,Europe,South-Eastern Europe,Romania,0.5,0.6,0.4,2019.0,15-64,ARQ,HHS,Cocaine,,,ROU,0.5,,Europe,Romania,9450890.0,10073321.0,19524212.0,97621.06
871,Europe,South-Eastern Europe,Romania,0.5,0.7,0.2,2019.0,15-64,ARQ,HHS,Ecstasy,,,ROU,0.5,,Europe,Romania,9450890.0,10073321.0,19524212.0,97621.06
872,Europe,South-Eastern Europe,Romania,0.3,0.2,0.5,2019.0,15-64,ARQ,HHS,Opioids,,,ROU,,0.3,Europe,Romania,9450890.0,10073321.0,19524212.0,58572.636
873,Europe,South-Eastern Europe,Romania,0.3,0.2,0.5,2019.0,15-64,ARQ,HHS,Opiates,,,ROU,,0.3,Europe,Romania,9450890.0,10073321.0,19524212.0,58572.636
874,Europe,South-Eastern Europe,Romania,0.7,0.8,0.6,2019.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,0.7,Europe,Romania,9450890.0,10073321.0,19524212.0,136669.484
875,Europe,South-Eastern Europe,Romania,3.2,4.3,2.0,2016.0,15-64,ARQ,HHS,Cannabis,,,ROU,,3.2,Europe,Romania,9587940.0,10209881.0,19797821.0,633530.272
876,Europe,South-Eastern Europe,Romania,0.2,0.2,0.2,2016.0,15-64,ARQ,HHS,Cocaine,,,ROU,0.2,,Europe,Romania,9587940.0,10209881.0,19797821.0,39595.642
877,Europe,South-Eastern Europe,Romania,0.1,0.1,0.0,2016.0,15-64,ARQ,HHS,Amphetamines,,,ROU,0.1,,Europe,Romania,9587940.0,10209881.0,19797821.0,19797.821
878,Europe,South-Eastern Europe,Romania,0.1,0.2,0.1,2016.0,15-64,ARQ,HHS,Ecstasy,,,ROU,0.1,,Europe,Romania,9587940.0,10209881.0,19797821.0,19797.821
879,Europe,South-Eastern Europe,Romania,0.2,0.2,0.1,2016.0,15-64,ARQ,HHS,Opioids,,,ROU,,0.2,Europe,Romania,9587940.0,10209881.0,19797821.0,39595.642
880,Europe,South-Eastern Europe,Romania,0.17,,,2016.0,15-64,ARQ,I,Opiates,,,ROU,,0.17,Europe,Romania,9587940.0,10209881.0,19797821.0,33656.2957
881,Europe,South-Eastern Europe,Romania,1.9,1.6,2.2,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,1.9,Europe,Romania,9587940.0,10209881.0,19797821.0,376158.599
882,Europe,South-Eastern Europe,Romania,2.0,2.3,1.8,2013.0,15-64,ARQ,HHS,Cannabis,,,ROU,,2.0,Europe,Romania,9715792.0,10350760.0,20066550.0,401331.0
883,Europe,South-Eastern Europe,Romania,0.2,0.2,0.2,2013.0,15-64,ARQ,HHS,Cocaine,,,ROU,0.2,,Europe,Romania,9715792.0,10350760.0,20066550.0,40133.1
884,Europe,South-Eastern Europe,Romania,0.1,0.1,0.1,2013.0,15-64,ARQ,HHS,Amphetamines,,,ROU,0.1,,Europe,Romania,9715792.0,10350760.0,20066550.0,20066.55
885,Europe,South-Eastern Europe,Romania,0.2,0.1,0.2,2013.0,15-64,EMCDDA,HHS,Ecstasy,,,ROU,0.2,,Europe,Romania,9715792.0,10350760.0,20066550.0,40133.1
886,Europe,South-Eastern Europe,Romania,0.7,1.1,0.4,2013.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,0.7,Europe,Romania,9715792.0,10350760.0,20066550.0,140465.85
887,Europe,South-Eastern Europe,Romania,0.3,,,2010.0,15-64,ARQ,HHS,Cannabis,,,ROU,,0.3,Europe,Romania,9847522.0,10487687.0,20335212.0,61005.636
888,Europe,South-Eastern Europe,Romania,0.1,,,2010.0,15-64,ARQ,HHS,Cocaine,,,ROU,0.1,,Europe,Romania,9847522.0,10487687.0,20335212.0,20335.212000000003
889,Europe,South-Eastern Europe,Romania,0.03,,,2010.0,15-64,EMCDDA,HHS,Amphetamines,,,ROU,0.03,,Europe,Romania,9847522.0,10487687.0,20335212.0,6100.5635999999995
890,Europe,South-Eastern Europe,Romania,0.2,,,2010.0,15-64,ARQ,HHS,Ecstasy,,,ROU,0.2,,Europe,Romania,9847522.0,10487687.0,20335212.0,40670.424000000006
891,Europe,South-Eastern Europe,Romania,2.1,1.2,3.0,2010.0,,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,2.1,Europe,Romania,9847522.0,10487687.0,20335212.0,427039.45200000005
892,Europe,South-Eastern Europe,Romania,0.4,,,2007.0,15-64,ARQ ,HHS ,Cannabis,,,ROU,,0.4,Europe,Romania,10048431.0,10695809.0,20744226.0,82976.90400000001
893,Europe,South-Eastern Europe,Romania,0.04,,,2007.0,15-64,ARQ ,HHS ,Cocaine,,,ROU,0.04,,Europe,Romania,10048431.0,10695809.0,20744226.0,8297.6904
894,Europe,South-Eastern Europe,Romania,0.1,,,2007.0,15-64,ARQ ,HHS ,Ecstasy,,,ROU,0.1,,Europe,Romania,10048431.0,10695809.0,20744226.0,20744.226000000002
895,Europe,South-Eastern Europe,Serbia,2.0,2.8,1.2,2018.0,15-64,ARQ,HHS,Cannabis,,,SRB,,2.0,Europe,Serbia,3565024.0,3868801.0,7433825.0,148676.5
896,Europe,South-Eastern Europe,Serbia,0.1,0.1,0.1,2018.0,15-64,ARQ ,HHS ,Cocaine,,,SRB,0.1,,Europe,Serbia,3565024.0,3868801.0,7433825.0,7433.825
897,Europe,South-Eastern Europe,Serbia,0.2,0.2,0.2,2018.0,15-64,ARQ,HHS,Amphetamines,,,SRB,0.2,,Europe,Serbia,3565024.0,3868801.0,7433825.0,14867.65
898,Europe,South-Eastern Europe,Serbia,0.4,0.3,0.4,2018.0,15-64,ARQ ,HHS ,Ecstasy,,,SRB,0.4,,Europe,Serbia,3565024.0,3868801.0,7433825.0,29735.3
899,Europe,South-Eastern Europe,Serbia,0.1,0.1,0.1,2018.0,15-64,ARQ,HHS,Opiates,,,SRB,,0.1,Europe,Serbia,3565024.0,3868801.0,7433825.0,7433.825
900,Europe,South-Eastern Europe,Serbia,1.6,2.5,0.6,2014.0,18-64,Government source,HHS,Cannabis,,,SRB,,1.6,Europe,Serbia,3620319.0,3923641.0,7543965.0,120703.44
901,Europe,South-Eastern Europe,Serbia,0.1,0.2,0.0,2014.0,18-64,Government source,HHS,Cocaine,,,SRB,0.1,,Europe,Serbia,3620319.0,3923641.0,7543965.0,7543.965
902,Europe,South-Eastern Europe,Serbia,0.1,0.2,0.1,2014.0,18-64,Government sources,HHS,Amphetamines,,,SRB,0.1,,Europe,Serbia,3620319.0,3923641.0,7543965.0,7543.965
903,Europe,South-Eastern Europe,Serbia,0.1,0.1,0.1,2014.0,18-64,Government sources,HHS,Ecstasy,,,SRB,0.1,,Europe,Serbia,3620319.0,3923641.0,7543965.0,7543.965
904,Europe,South-Eastern Europe,Serbia,5.15,4.15,6.1,2014.0,18-64,Government sources,HHS,Opioids,,,SRB,,5.15,Europe,Serbia,3620319.0,3923641.0,7543965.0,388514.1975
905,Europe,South-Eastern Europe,Serbia,0.1,0.1,0.0,2014.0,18-64,Government sources,HHS,Opiates,,,SRB,,0.1,Europe,Serbia,3620319.0,3923641.0,7543965.0,7543.965
906,Europe,South-Eastern Europe,Serbia,5.1,4.1,6.1,2014.0,18-64,Government sources,HHS,Prescription opioids,,,SRB,,5.1,Europe,Serbia,3620319.0,3923641.0,7543965.0,384742.215
907,Europe,South-Eastern Europe,Serbia,4.07,,,2006.0,15-64,Government source,HHS,Cannabis,2.75,5.39,SRB,,4.07,Europe,Serbia,3755250.0,4039538.0,7794792.0,317248.0344
908,Europe,South-Eastern Europe,Serbia,0.24,,,2006.0,15-64,Government sources,HHS,Amphetamines,0.12,0.47,SRB,0.24,,Europe,Serbia,3755250.0,4039538.0,7794792.0,18707.500799999998
909,Europe,South-Eastern Europe,Türkiye,1.11,2.22,0.09,2018.0,15-64,ARQ,HHS,Cannabis,,,TUR,,1.11,Asia,Türkiye,41537739.0,41271560.0,82809306.0,919183.2966000001
910,Europe,South-Eastern Europe,Türkiye,0.05,0.11,,2018.0,15-64,ARQ,HHS,Cocaine,,,TUR,0.05,,Asia,Türkiye,41537739.0,41271560.0,82809306.0,41404.653000000006
911,Europe,South-Eastern Europe,Türkiye,0.02,0.04,0.01,2018.0,15-64,ARQ,HHS,Amphetamines,,,TUR,0.02,,Asia,Türkiye,41537739.0,41271560.0,82809306.0,16561.8612
912,Europe,South-Eastern Europe,Türkiye,0.1,0.2,,2018.0,15-64,ARQ,HHS,Ecstasy,,,TUR,0.1,,Asia,Türkiye,41537739.0,41271560.0,82809306.0,82809.30600000001
913,Europe,South-Eastern Europe,Türkiye,0.03,0.05,,2018.0,15-64,ARQ,HHS,Opiates,,,TUR,,0.03,Asia,Türkiye,41537739.0,41271560.0,82809306.0,24842.791799999995
914,Europe,South-Eastern Europe,Türkiye,1.11,2.22,0.09,2017.0,15-64,EMCDDA,HHS,Cannabis,,,TUR,,1.11,Asia,Türkiye,41183965.0,40905867.0,82089823.0,911197.0353
915,Europe,South-Eastern Europe,Türkiye,0.05,0.11,,2017.0,15-64,EMCDDA,HHS,Cocaine,,,TUR,0.05,,Asia,Türkiye,41183965.0,40905867.0,82089823.0,41044.9115
916,Europe,South-Eastern Europe,Türkiye,0.1,0.2,,2017.0,15-64,EMCDDA,HHS,Ecstasy,,,TUR,0.1,,Asia,Türkiye,41183965.0,40905867.0,82089823.0,82089.823
917,Europe,South-Eastern Europe,Türkiye,0.3,0.5,0.1,2011.0,15-64,EMCDDA,HHS,Cannabis,,,TUR,,0.3,Asia,Türkiye,37246283.0,36927578.0,74173860.0,222521.58
918,Europe,South-Eastern Europe,Türkiye,,0.1,,2011.0,15-64,EMCDDA,HHS,Amphetamines,,,TUR,,,Asia,Türkiye,37246283.0,36927578.0,74173860.0,
919,Europe,South-Eastern Europe,Türkiye,,0.1,,2011.0,15-64,ARQ,HHS,Ecstasy,,,TUR,,,Asia,Türkiye,37246283.0,36927578.0,74173860.0,
920,Europe,South-Eastern Europe,Türkiye,0.03,,,2011.0,15-64,EMCDDA,I,Opiates,0.02,0.05,TUR,,0.03,Asia,Türkiye,37246283.0,36927578.0,74173860.0,22252.158
921,Europe,South-Eastern Europe,Türkiye,5.1,3.0,7.2,2011.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,TUR,,5.1,Asia,Türkiye,37246283.0,36927578.0,74173860.0,3782866.86
922,Europe,South-Eastern Europe,Türkiye,1.9,,,2003.0,15-64,UNODC Estimate,,Cannabis,,,TUR,,1.9,Asia,Türkiye,33617544.0,33249786.0,66867325.0,1270479.175
923,Europe,South-Eastern Europe,Türkiye,0.04,,,2003.0,15-64,UNODC Estimate,,Cocaine,,,TUR,0.04,,Asia,Türkiye,33617544.0,33249786.0,66867325.0,26746.93
924,Europe,South-Eastern Europe,Türkiye,0.2,,,2003.0,15-64,UNODC Estimate,,Amphetamines,,,TUR,0.2,,Asia,Türkiye,33617544.0,33249786.0,66867325.0,133734.65
925,Europe,South-Eastern Europe,Türkiye,0.26,,,2003.0,15-64,UNODC Estimate,,Ecstasy,,,TUR,0.26,,Asia,Türkiye,33617544.0,33249786.0,66867325.0,173855.045
926,Europe,Western and Central Europe,Austria,6.3,,,2020.0,15-64,Government source,HHS,Cannabis,5.62,7.04,AUT,,6.3,Europe,Austria,4382849.0,4524926.0,8907780.0,561190.14
927,Europe,Western and Central Europe,Austria,2.42,,,2020.0,15-64,Government source,HHS,Cocaine,2.02,2.9,AUT,2.42,,Europe,Austria,4382849.0,4524926.0,8907780.0,215568.27599999998
928,Europe,Western and Central Europe,Austria,2.31,,,2020.0,15-64,Government source/UNODC estimate,HHS,Amphetamines,1.81,2.82,AUT,2.31,,Europe,Austria,4382849.0,4524926.0,8907780.0,205769.718
929,Europe,Western and Central Europe,Austria,1.47,,,2020.0,15-64,Government source,HHS,Ecstasy,1.15,1.84,AUT,1.47,,Europe,Austria,4382849.0,4524926.0,8907780.0,130944.366
930,Europe,Western and Central Europe,Austria,6.4,7.2,5.6,2015.0,15-64,Government source,HHS,Cannabis,5.5,7.2,AUT,,6.4,Europe,Austria,4236410.0,4406006.0,8642422.0,553115.008
931,Europe,Western and Central Europe,Austria,0.4,0.4,0.3,2015.0,15-64,Government source,HHS,Cocaine,0.2,0.6,AUT,0.4,,Europe,Austria,4236410.0,4406006.0,8642422.0,34569.688
932,Europe,Western and Central Europe,Austria,0.4,0.5,0.4,2015.0,15-64,Government source,HHS,Amphetamines,0.2,0.6,AUT,0.4,,Europe,Austria,4236410.0,4406006.0,8642422.0,34569.688
933,Europe,Western and Central Europe,Austria,0.4,0.5,0.4,2015.0,15-64,Government source,HHS,Ecstasy,0.2,0.7,AUT,0.4,,Europe,Austria,4236410.0,4406006.0,8642422.0,34569.688
934,Europe,Western and Central Europe,Austria,0.53,,,2015.0,15-64,ARQ,I,Opioids,,,AUT,,0.53,Europe,Austria,4236410.0,4406006.0,8642422.0,45804.8366
935,Europe,Western and Central Europe,Austria,8.9,8.1,9.8,2015.0,15-64,Government source,HHS,Tranquillizers and sedatives,,,AUT,,8.9,Europe,Austria,4236410.0,4406006.0,8642422.0,769175.558
936,Europe,Western and Central Europe,Austria,3.5,,,2008.0,15-64,ARQ,HHS,Cannabis,,,AUT,,3.5,Europe,Austria,4049485.0,4271650.0,8321134.0,291239.69
937,Europe,Western and Central Europe,Austria,0.9,,,2008.0,15-64,ARQ,HHS,Cocaine,,,AUT,0.9,,Europe,Austria,4049485.0,4271650.0,8321134.0,74890.206
938,Europe,Western and Central Europe,Austria,0.5,,,2008.0,15-64,Government source,HHS,Amphetamines,,,AUT,0.5,,Europe,Austria,4049485.0,4271650.0,8321134.0,41605.67
939,Europe,Western and Central Europe,Austria,0.5,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,AUT,0.5,,Europe,Austria,4049485.0,4271650.0,8321134.0,41605.67
940,Europe,Western and Central Europe,Austria,7.5,,,2004.0,15-64,EMCDDA ,HHS ,Cannabis,,,AUT,,7.5,Europe,Austria,3968364.0,4202867.0,8171215.0,612841.125
941,Europe,Western and Central Europe,Austria,0.9,,,2004.0,15-64,EMCDDA ,HHS ,Cocaine,,,AUT,0.9,,Europe,Austria,3968364.0,4202867.0,8171215.0,73540.935
942,Europe,Western and Central Europe,Austria,0.8,,,2004.0,15-64,EMCDDA ,HHS ,Amphetamines,,,AUT,0.8,,Europe,Austria,3968364.0,4202867.0,8171215.0,65369.72
943,Europe,Western and Central Europe,Austria,0.9,,,2004.0,15-64,EMCDDA ,HHS ,Ecstasy,,,AUT,0.9,,Europe,Austria,3968364.0,4202867.0,8171215.0,73540.935
944,Europe,Western and Central Europe,Belgium,7.0,10.4,3.7,2018.0,15-64,ARQ,HHS,Cannabis,,,BEL,,7.0,Europe,Belgium,5643013.0,5805588.0,11448598.0,801401.86
945,Europe,Western and Central Europe,Belgium,1.4,2.2,0.4,2018.0,15-64,ARQ,HHS,Cocaine,,,BEL,1.4,,Europe,Belgium,5643013.0,5805588.0,11448598.0,160280.372
946,Europe,Western and Central Europe,Belgium,0.65,,,2018.0,15-64,ARQ/UNODC Estimate,HHS,Amphetamines,0.5,0.8,BEL,0.65,,Europe,Belgium,5643013.0,5805588.0,11448598.0,74415.887
947,Europe,Western and Central Europe,Belgium,1.2,1.9,0.5,2018.0,15-64,ARQ,HHS,Ecstasy,,,BEL,1.2,,Europe,Belgium,5643013.0,5805588.0,11448598.0,137383.176
948,Europe,Western and Central Europe,Belgium,0.7,0.8,0.7,2018.0,15-64,ARQ/Government source,HHS,Opioids,0.4,1.0,BEL,,0.7,Europe,Belgium,5643013.0,5805588.0,11448598.0,80140.186
949,Europe,Western and Central Europe,Belgium,4.6,6.3,2.9,2013.0,15-64,ARQ,HHS,Cannabis,,,BEL,,4.6,Europe,Belgium,5452517.0,5650749.0,11103260.0,510749.9599999999
950,Europe,Western and Central Europe,Belgium,0.5,0.7,0.3,2013.0,15-64,ARQ,HHS,Cocaine,,,BEL,0.5,,Europe,Belgium,5452517.0,5650749.0,11103260.0,55516.3
951,Europe,Western and Central Europe,Belgium,0.2,0.3,0.1,2013.0,15-64,EMCDDA,HHS,Amphetamines,,,BEL,0.2,,Europe,Belgium,5452517.0,5650749.0,11103260.0,22206.52
952,Europe,Western and Central Europe,Belgium,0.3,0.4,0.3,2013.0,15-64,EMCDDA,HHS,Ecstasy,,,BEL,0.3,,Europe,Belgium,5452517.0,5650749.0,11103260.0,33309.78
953,Europe,Western and Central Europe,Belgium,0.2,0.3,0.1,2013.0,15-64,ARQ,HHS,Opioids,,,BEL,,0.2,Europe,Belgium,5452517.0,5650749.0,11103260.0,22206.52
954,Europe,Western and Central Europe,Belgium,5.1,7.2,3.2,2008.0,15-64,ARQ,HHS,Cannabis,,,BEL,,5.1,Europe,Belgium,5254170.0,5472553.0,10726720.0,547062.72
955,Europe,Western and Central Europe,Belgium,0.9,1.3,0.5,2008.0,15-64,ARQ,HHS,Cocaine,,,BEL,0.9,,Europe,Belgium,5254170.0,5472553.0,10726720.0,96540.48
956,Europe,Western and Central Europe,Belgium,0.9,1.4,0.4,2008.0,15-64,ARQ,HHS,Amphetamines,,,BEL,0.9,,Europe,Belgium,5254170.0,5472553.0,10726720.0,96540.48
957,Europe,Western and Central Europe,Belgium,0.9,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,BEL,0.9,,Europe,Belgium,5254170.0,5472553.0,10726720.0,96540.48
958,Europe,Western and Central Europe,Belgium,0.2,,,2008.0,15-64,ARQ,HHS,Opioids,,,BEL,,0.2,Europe,Belgium,5254170.0,5472553.0,10726720.0,21453.44
959,Europe,Western and Central Europe,Belgium,5.0,6.9,3.2,2004.0,15-64,EMCDDA/Government source,HHS ,Cannabis,,,BEL,,5.0,Europe,Belgium,5116216.0,5339947.0,10456164.0,522808.2
960,Europe,Western and Central Europe,Cyprus,4.0,6.4,1.7,2019.0,15-64,ARQ,HHS,Cannabis,,,CYP,,4.0,Europe,Cyprus,615642.0,613199.0,1228840.0,49153.6
961,Europe,Western and Central Europe,Cyprus,0.5,0.9,0.1,2019.0,15-64,ARQ,HHS,Cocaine,,,CYP,0.5,,Europe,Cyprus,615642.0,613199.0,1228840.0,6144.2
962,Europe,Western and Central Europe,Cyprus,0.1,0.2,0.0,2019.0,15-64,ARQ,HHS,Amphetamines,,,CYP,0.1,,Europe,Cyprus,615642.0,613199.0,1228840.0,1228.84
963,Europe,Western and Central Europe,Cyprus,0.3,0.5,0.1,2019.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.3,,Europe,Cyprus,615642.0,613199.0,1228840.0,3686.52
964,Europe,Western and Central Europe,Cyprus,0.17,,,2019.0,15-64,EMCDDA,I,Opioids,0.13,0.23,CYP,,0.17,Europe,Cyprus,615642.0,613199.0,1228840.0,2089.0280000000002
965,Europe,Western and Central Europe,Cyprus,3.9,2.8,5.0,2019.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP,,3.9,Europe,Cyprus,615642.0,613199.0,1228840.0,47924.76
966,Europe,Western and Central Europe,Cyprus,2.2,3.5,0.9,2016.0,15-64,ARQ,HHS,Cannabis,,,CYP,,2.2,Europe,Cyprus,600197.0,597694.0,1197889.0,26353.558000000005
967,Europe,Western and Central Europe,Cyprus,0.2,0.4,0.0,2016.0,15-64,ARQ,HHS,Cocaine,,,CYP,0.2,,Europe,Cyprus,600197.0,597694.0,1197889.0,2395.7780000000002
968,Europe,Western and Central Europe,Cyprus,0.1,0.1,0.1,2016.0,15-64,ARQ,HHS,Amphetamines,,,CYP,0.1,,Europe,Cyprus,600197.0,597694.0,1197889.0,1197.8890000000001
969,Europe,Western and Central Europe,Cyprus,0.1,0.1,0.1,2016.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.1,,Europe,Cyprus,600197.0,597694.0,1197889.0,1197.8890000000001
970,Europe,Western and Central Europe,Cyprus,0.18,,,2016.0,15-64,ARQ,I,Opiates,0.15,0.22,CYP,,0.18,Europe,Cyprus,600197.0,597694.0,1197889.0,2156.2001999999998
971,Europe,Western and Central Europe,Cyprus,4.0,2.9,4.9,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP,,4.0,Europe,Cyprus,600197.0,597694.0,1197889.0,47915.56
972,Europe,Western and Central Europe,Cyprus,2.2,3.5,1.0,2012.0,15-64,ARQ,HHS,Cannabis,,,CYP,,2.2,Europe,Cyprus,579672.0,576901.0,1156556.0,25444.232000000004
973,Europe,Western and Central Europe,Cyprus,0.3,0.4,0.2,2012.0,15-64,ARQ,HHS,Cocaine,,,CYP,0.3,,Europe,Cyprus,579672.0,576901.0,1156556.0,3469.6679999999997
974,Europe,Western and Central Europe,Cyprus,0.3,0.5,0.1,2012.0,15-64,ARQ,HHS,Amphetamines,,,CYP,0.3,,Europe,Cyprus,579672.0,576901.0,1156556.0,3469.6679999999997
975,Europe,Western and Central Europe,Cyprus,0.3,0.5,0.1,2012.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.3,,Europe,Cyprus,579672.0,576901.0,1156556.0,3469.6679999999997
976,Europe,Western and Central Europe,Cyprus,0.12,,,2012.0,15-64,EMCDDA,I,Opiates,0.1,0.15,CYP,,0.12,Europe,Cyprus,579672.0,576901.0,1156556.0,1387.8672
977,Europe,Western and Central Europe,Cyprus,4.2,3.0,5.3,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP,,4.2,Europe,Cyprus,579672.0,576901.0,1156556.0,48575.352
978,Europe,Western and Central Europe,Cyprus,4.4,7.3,1.5,2009.0,15-64,ARQ,HHS,Cannabis,,,CYP,,4.4,Europe,Cyprus,557578.0,553406.0,1110979.0,48883.07600000001
979,Europe,Western and Central Europe,Cyprus,1.2,2.0,0.5,2009.0,15-64,ARQ,HHS,Cocaine,,,CYP,1.2,,Europe,Cyprus,557578.0,553406.0,1110979.0,13331.748
980,Europe,Western and Central Europe,Cyprus,0.3,0.4,0.2,2009.0,15-64,ARQ,HHS,Amphetamines,,,CYP,0.3,,Europe,Cyprus,557578.0,553406.0,1110979.0,3332.937
981,Europe,Western and Central Europe,Cyprus,0.6,1.0,0.2,2009.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.6,,Europe,Cyprus,557578.0,553406.0,1110979.0,6665.874
982,Europe,Western and Central Europe,Cyprus,2.1,3.7,0.6,2006.0,15-65,ARQ ,,Cannabis,,,CYP,,2.1,Europe,Cyprus,530626.0,524815.0,1055445.0,22164.345
983,Europe,Western and Central Europe,Cyprus,0.6,1.1,0.1,2006.0,15-65,ARQ ,,Cocaine,,,CYP,0.6,,Europe,Cyprus,530626.0,524815.0,1055445.0,6332.67
984,Europe,Western and Central Europe,Cyprus,0.4,0.6,0.1,2006.0,15-64,ARQ ,,Amphetamines,,,CYP,0.4,,Europe,Cyprus,530626.0,524815.0,1055445.0,4221.78
985,Europe,Western and Central Europe,Cyprus,1.0,1.8,0.2,2006.0,15-64,ARQ ,,Ecstasy,,,CYP,1.0,,Europe,Cyprus,530626.0,524815.0,1055445.0,10554.45
986,Europe,Western and Central Europe,Czechia,9.4,14.6,4.2,2019.0,15-64,ARQ,HHS,Cannabis,,,CZE,,9.4,Europe,Czechia,5189279.0,5347599.0,10536876.0,990466.344
987,Europe,Western and Central Europe,Czechia,0.5,0.2,0.7,2019.0,15-64,ARQ,HHS,Cocaine,,,CZE,0.5,,Europe,Czechia,5189279.0,5347599.0,10536876.0,52684.38
988,Europe,Western and Central Europe,Czechia,0.5,0.5,0.5,2019.0,15-64,ARQ,HHS,Amphetamines,,,CZE,0.5,,Europe,Czechia,5189279.0,5347599.0,10536876.0,52684.38
989,Europe,Western and Central Europe,Czechia,1.5,1.7,1.2,2019.0,15-64,ARQ,HHS,Ecstasy,,,CZE,1.5,,Europe,Czechia,5189279.0,5347599.0,10536876.0,158053.14
990,Europe,Western and Central Europe,Czechia,0.15,,,2019.0,15-64,EMCDDA,I,Opioids,0.15,0.16,CZE,,0.15,Europe,Czechia,5189279.0,5347599.0,10536876.0,15805.313999999998
991,Europe,Western and Central Europe,Czechia,0.1,0.2,0.0,2019.0,15-64,ARQ,HHS,Opiates,,,CZE,,0.1,Europe,Czechia,5189279.0,5347599.0,10536876.0,10536.876
992,Europe,Western and Central Europe,Czechia,0.7,1.0,0.5,2019.0,15-64,ARQ,HHS,Prescription opioids,,,CZE,,0.7,Europe,Czechia,5189279.0,5347599.0,10536876.0,73758.132
